"No.","Time","Source","Destination","Protocol","Length","Info"
"28566","1690.968376","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1015/63235, ttl=53 (request in 28565)"
"28569","1691.947902","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1016/63491, ttl=128 (reply in 28570)"
"28570","1691.987534","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1016/63491, ttl=53 (request in 28569)"
"28573","1692.964230","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1017/63747, ttl=128 (reply in 28574)"
"28574","1693.011263","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1017/63747, ttl=53 (request in 28573)"
"28581","1693.986459","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1018/64003, ttl=128 (reply in 28584)"
"28584","1694.027327","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1018/64003, ttl=53 (request in 28581)"
"28586","1695.005600","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1019/64259, ttl=128 (reply in 28587)"
"28587","1695.049813","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1019/64259, ttl=53 (request in 28586)"
"28592","1696.015656","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1020/64515, ttl=128 (reply in 28593)"
"28593","1696.068468","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1020/64515, ttl=53 (request in 28592)"
"28597","1697.030116","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1021/64771, ttl=128 (reply in 28599)"
"28599","1697.071669","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1021/64771, ttl=53 (request in 28597)"
"28602","1698.035593","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1022/65027, ttl=128 (reply in 28603)"
"28603","1698.085711","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1022/65027, ttl=53 (request in 28602)"
"28605","1699.054062","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1023/65283, ttl=128 (reply in 28606)"
"28606","1699.166929","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1023/65283, ttl=53 (request in 28605)"
"28608","1700.071241","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1024/4, ttl=128 (reply in 28609)"
"28609","1700.105101","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1024/4, ttl=53 (request in 28608)"
"28610","1701.086158","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1025/260, ttl=128 (reply in 28611)"
"28611","1701.129290","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1025/260, ttl=53 (request in 28610)"
"28612","1702.101878","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1026/516, ttl=128 (reply in 28613)"
"28613","1702.150584","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1026/516, ttl=53 (request in 28612)"
"28616","1703.117031","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1027/772, ttl=128 (reply in 28617)"
"28617","1703.158050","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1027/772, ttl=53 (request in 28616)"
"28621","1704.137660","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1028/1028, ttl=128 (reply in 28622)"
"28622","1704.185719","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1028/1028, ttl=53 (request in 28621)"
"28623","1705.156051","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1029/1284, ttl=128 (reply in 28624)"
"28624","1705.197753","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1029/1284, ttl=53 (request in 28623)"
"28625","1706.178323","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1030/1540, ttl=128 (reply in 28628)"
"28628","1706.232998","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1030/1540, ttl=53 (request in 28625)"
"28629","1707.196994","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1031/1796, ttl=128 (reply in 28630)"
"28630","1707.262789","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1031/1796, ttl=53 (request in 28629)"
"28631","1708.215907","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1032/2052, ttl=128 (reply in 28632)"
"28632","1708.265803","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1032/2052, ttl=53 (request in 28631)"
"28635","1709.236649","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1033/2308, ttl=128 (reply in 28636)"
"28636","1709.283294","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1033/2308, ttl=53 (request in 28635)"
"28639","1710.256427","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1034/2564, ttl=128 (reply in 28640)"
"28640","1710.317470","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1034/2564, ttl=53 (request in 28639)"
"28641","1711.272565","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1035/2820, ttl=128 (reply in 28642)"
"28642","1711.317584","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1035/2820, ttl=53 (request in 28641)"
"28643","1712.277504","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1036/3076, ttl=128 (reply in 28644)"
"28644","1712.317572","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1036/3076, ttl=53 (request in 28643)"
"28645","1713.281988","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1037/3332, ttl=128 (reply in 28646)"
"28646","1713.317353","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1037/3332, ttl=53 (request in 28645)"
"28660","1714.301266","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1038/3588, ttl=128 (reply in 28661)"
"28661","1714.347764","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1038/3588, ttl=53 (request in 28660)"
"28662","1715.322282","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1039/3844, ttl=128 (reply in 28663)"
"28663","1715.363825","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1039/3844, ttl=53 (request in 28662)"
"28664","1716.340147","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1040/4100, ttl=128 (reply in 28665)"
"28665","1716.392922","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1040/4100, ttl=53 (request in 28664)"
"28668","1717.359220","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1041/4356, ttl=128 (reply in 28669)"
"28669","1717.413376","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1041/4356, ttl=53 (request in 28668)"
"28670","1718.365909","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1042/4612, ttl=128 (reply in 28671)"
"28671","1718.407988","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1042/4612, ttl=53 (request in 28670)"
"28674","1719.370996","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1043/4868, ttl=128 (reply in 28675)"
"28675","1719.426089","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1043/4868, ttl=53 (request in 28674)"
"28678","1720.388187","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1044/5124, ttl=128 (reply in 28679)"
"28679","1720.428117","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1044/5124, ttl=53 (request in 28678)"
"28680","1721.409521","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1045/5380, ttl=128 (reply in 28681)"
"28681","1721.451835","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1045/5380, ttl=53 (request in 28680)"
"28682","1722.429244","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1046/5636, ttl=128 (reply in 28683)"
"28683","1722.470067","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1046/5636, ttl=53 (request in 28682)"
"28686","1723.445572","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1047/5892, ttl=128 (reply in 28687)"
"28687","1723.488886","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1047/5892, ttl=53 (request in 28686)"
"28691","1724.458816","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1048/6148, ttl=128 (reply in 28692)"
"28692","1724.496144","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1048/6148, ttl=53 (request in 28691)"
"28693","1725.466214","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1049/6404, ttl=128 (reply in 28694)"
"28694","1725.508881","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1049/6404, ttl=53 (request in 28693)"
"28695","1726.481582","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1050/6660, ttl=128 (reply in 28696)"
"28696","1726.518050","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1050/6660, ttl=53 (request in 28695)"
"28697","1727.502186","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1051/6916, ttl=128 (reply in 28698)"
"28698","1727.544818","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1051/6916, ttl=53 (request in 28697)"
"28699","1728.505927","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1052/7172, ttl=128 (reply in 28700)"
"28700","1728.566207","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1052/7172, ttl=53 (request in 28699)"
"28703","1729.522211","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1053/7428, ttl=128 (reply in 28704)"
"28704","1729.571030","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1053/7428, ttl=53 (request in 28703)"
"28705","1730.536837","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1054/7684, ttl=128 (reply in 28706)"
"28706","1730.584066","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1054/7684, ttl=53 (request in 28705)"
"28707","1731.545124","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1055/7940, ttl=128 (reply in 28708)"
"28708","1731.587825","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1055/7940, ttl=53 (request in 28707)"
"28712","1732.560315","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1056/8196, ttl=128 (reply in 28715)"
"28715","1732.598050","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1056/8196, ttl=53 (request in 28712)"
"28718","1733.581111","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1057/8452, ttl=128 (reply in 28719)"
"28719","1733.624977","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1057/8452, ttl=53 (request in 28718)"
"28731","1734.587500","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1058/8708, ttl=128 (reply in 28742)"
"28742","1734.631092","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1058/8708, ttl=53 (request in 28731)"
"28797","1735.603263","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1059/8964, ttl=128 (reply in 28798)"
"28798","1735.643721","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1059/8964, ttl=53 (request in 28797)"
"28812","1736.609457","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1060/9220, ttl=128 (reply in 28816)"
"28816","1736.643877","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1060/9220, ttl=53 (request in 28812)"
"28826","1737.627198","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1061/9476, ttl=128 (reply in 28827)"
"28827","1737.667986","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1061/9476, ttl=53 (request in 28826)"
"28830","1738.647695","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1062/9732, ttl=128 (reply in 28831)"
"28831","1738.686754","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1062/9732, ttl=53 (request in 28830)"
"28836","1739.653519","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1063/9988, ttl=128 (reply in 28837)"
"28837","1739.687211","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1063/9988, ttl=53 (request in 28836)"
"28838","1740.672518","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1064/10244, ttl=128 (reply in 28839)"
"28839","1740.716108","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1064/10244, ttl=53 (request in 28838)"
"28842","1741.689313","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1065/10500, ttl=128 (reply in 28843)"
"28843","1741.738006","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1065/10500, ttl=53 (request in 28842)"
"28850","1742.707675","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1066/10756, ttl=128 (reply in 28851)"
"28851","1742.756512","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1066/10756, ttl=53 (request in 28850)"
"28852","1743.722374","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1067/11012, ttl=128 (reply in 28853)"
"28853","1743.760242","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1067/11012, ttl=53 (request in 28852)"
"28859","1744.740517","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1068/11268, ttl=128 (reply in 28860)"
"28860","1744.787989","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1068/11268, ttl=53 (request in 28859)"
"28863","1745.758377","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1069/11524, ttl=128 (reply in 28864)"
"28864","1745.800426","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1069/11524, ttl=53 (request in 28863)"
"28867","1746.764273","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1070/11780, ttl=128 (reply in 28868)"
"28868","1746.808685","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1070/11780, ttl=53 (request in 28867)"
"28869","1747.782420","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1071/12036, ttl=128 (reply in 28870)"
"28870","1747.819223","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1071/12036, ttl=53 (request in 28869)"
"28873","1748.797975","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1072/12292, ttl=128 (reply in 28874)"
"28874","1748.833225","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1072/12292, ttl=53 (request in 28873)"
"28875","1749.815357","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1073/12548, ttl=128 (reply in 28876)"
"28876","1749.871371","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1073/12548, ttl=53 (request in 28875)"
"28879","1750.836076","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1074/12804, ttl=128 (reply in 28880)"
"28880","1750.879373","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1074/12804, ttl=53 (request in 28879)"
"28883","1751.841541","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1075/13060, ttl=128 (reply in 28884)"
"28884","1751.880423","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1075/13060, ttl=53 (request in 28883)"
"28885","1752.847049","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1076/13316, ttl=128 (reply in 28886)"
"28886","1752.890381","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1076/13316, ttl=53 (request in 28885)"
"28908","1753.867466","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1077/13572, ttl=128 (reply in 28909)"
"28909","1753.907250","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1077/13572, ttl=53 (request in 28908)"
"28913","1754.886117","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1078/13828, ttl=128 (reply in 28917)"
"28917","1754.929088","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1078/13828, ttl=53 (request in 28913)"
"28918","1755.892106","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1079/14084, ttl=128 (reply in 28919)"
"28919","1755.928351","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1079/14084, ttl=53 (request in 28918)"
"28950","1756.908608","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1080/14340, ttl=128 (reply in 28951)"
"28951","1756.956378","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1080/14340, ttl=53 (request in 28950)"
"28958","1757.921184","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1081/14596, ttl=128 (reply in 28959)"
"28959","1757.970702","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1081/14596, ttl=53 (request in 28958)"
"28962","1758.937502","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1082/14852, ttl=128 (reply in 28963)"
"28963","1758.978806","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1082/14852, ttl=53 (request in 28962)"
"28964","1759.952836","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1083/15108, ttl=128 (reply in 28965)"
"28965","1759.998626","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1083/15108, ttl=53 (request in 28964)"
"29005","1760.972569","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1084/15364, ttl=128 (reply in 29006)"
"29006","1761.018492","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1084/15364, ttl=53 (request in 29005)"
"29007","1761.990636","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1085/15620, ttl=128 (reply in 29008)"
"29008","1762.028606","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1085/15620, ttl=53 (request in 29007)"
"29009","1763.007679","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1086/15876, ttl=128 (reply in 29010)"
"29010","1763.061247","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1086/15876, ttl=53 (request in 29009)"
"29015","1764.022309","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1087/16132, ttl=128 (reply in 29017)"
"29017","1764.058272","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1087/16132, ttl=53 (request in 29015)"
"29018","1765.037612","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1088/16388, ttl=128 (reply in 29019)"
"29019","1765.078740","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1088/16388, ttl=53 (request in 29018)"
"29020","1766.055804","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1089/16644, ttl=128 (reply in 29021)"
"29021","1766.090710","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1089/16644, ttl=53 (request in 29020)"
"29024","1767.057705","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1090/16900, ttl=128 (reply in 29025)"
"29025","1767.106424","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1090/16900, ttl=53 (request in 29024)"
"29026","1768.076173","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1091/17156, ttl=128 (reply in 29027)"
"29027","1768.118922","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1091/17156, ttl=53 (request in 29026)"
"29028","1769.092188","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1092/17412, ttl=128 (reply in 29029)"
"29029","1769.139356","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1092/17412, ttl=53 (request in 29028)"
"29032","1770.100823","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1093/17668, ttl=128 (reply in 29033)"
"29033","1770.151372","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1093/17668, ttl=53 (request in 29032)"
"29034","1771.105675","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1094/17924, ttl=128 (reply in 29035)"
"29035","1771.148857","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1094/17924, ttl=53 (request in 29034)"
"29038","1772.115694","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1095/18180, ttl=128 (reply in 29039)"
"29039","1772.159878","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1095/18180, ttl=53 (request in 29038)"
"29046","1773.135114","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1096/18436, ttl=128 (reply in 29047)"
"29047","1773.170535","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1096/18436, ttl=53 (request in 29046)"
"31019","1995.226321","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1097/18692, ttl=128 (reply in 31020)"
"31020","1995.273247","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1097/18692, ttl=53 (request in 31019)"
"31021","1996.285341","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1098/18948, ttl=128 (reply in 31022)"
"31022","1996.322356","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1098/18948, ttl=53 (request in 31021)"
"31023","1997.305495","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1099/19204, ttl=128 (reply in 31024)"
"31024","1997.345378","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1099/19204, ttl=53 (request in 31023)"
"31025","1998.322906","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1100/19460, ttl=128 (reply in 31026)"
"31026","1998.380271","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1100/19460, ttl=53 (request in 31025)"
"31027","1999.340060","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1101/19716, ttl=128 (reply in 31028)"
"31028","1999.382394","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1101/19716, ttl=53 (request in 31027)"
"31029","2000.359858","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1102/19972, ttl=128 (reply in 31030)"
"31030","2000.404499","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1102/19972, ttl=53 (request in 31029)"
"31031","2001.375437","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1103/20228, ttl=128 (reply in 31032)"
"31032","2001.412415","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1103/20228, ttl=53 (request in 31031)"
"31038","2002.396939","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1104/20484, ttl=128 (reply in 31039)"
"31039","2002.443497","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1104/20484, ttl=53 (request in 31038)"
"31095","2003.412148","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1105/20740, ttl=128 (reply in 31097)"
"31097","2003.453631","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1105/20740, ttl=53 (request in 31095)"
"31138","2004.419545","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1106/20996, ttl=128 (reply in 31141)"
"31141","2004.461349","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1106/20996, ttl=53 (request in 31138)"
"31175","2005.440597","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1107/21252, ttl=128 (reply in 31180)"
"31180","2005.481386","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1107/21252, ttl=53 (request in 31175)"
"31213","2006.459853","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1108/21508, ttl=128 (reply in 31216)"
"31216","2006.504548","8.8.8.8","192.168.92.34","ICMP","74","Echo (ping) reply    id=0x0001, seq=1108/21508, ttl=53 (request in 31213)"
"31229","2007.478125","192.168.92.34","8.8.8.8","ICMP","74","Echo (ping) request  id=0x0001, seq=1109/21764, ttl=128 (reply in 31230)"
